ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
AMZN,FY2022,Q4,pretax_income,-962000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2022,Q1,income_tax_expense,-1422000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:IncomeTaxExpenseBenefit,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,income_tax_expense,-637000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:IncomeTaxExpenseBenefit,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,income_tax_expense,69000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:IncomeTaxExpenseBenefit,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
AMZN,FY2022,Q4,income_tax_expense,-1227000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:IncomeTaxExpenseBenefit,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2022,Q1,operating_cash_flow,-2790000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:NetCashProvidedByUsedInOperatingActivities,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,operating_cash_flow,8965000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:NetCashProvidedByUsedInOperatingActivities,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,operating_cash_flow,11404000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:NetCashProvidedByUsedInOperatingActivities,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
AMZN,FY2022,Q4,operating_cash_flow,29173000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:NetCashProvidedByUsedInOperatingActivities,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2022,Q1,capex,14951000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:PaymentsToAcquireProductiveAssets,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,capex,15724000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:PaymentsToAcquireProductiveAssets,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,capex,16378000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:PaymentsToAcquireProductiveAssets,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
AMZN,FY2022,Q4,capex,16592000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:PaymentsToAcquireProductiveAssets,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
