ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
NVDA,FY2021,Q4,pretax_income,1470000000.0,iso4217:USD,,2021-01-31,2021-02-26,0001045810-21-000010,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,ic25295a352ec4d84a731e002a8c9e822_D20200127-20201025,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
NVDA,FY2021,Q1,income_tax_expense,64000000.0,iso4217:USD,2020-01-27,2020-04-26,2020-05-21,0001045810-20-000065,us-gaap:IncomeTaxExpenseBenefit,if18ca992063a41a2b08279da98b6f535_D20200127-20200426,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2021,Q2,income_tax_expense,-13000000.0,iso4217:USD,2020-04-27,2020-07-26,2020-08-19,0001045810-20-000147,us-gaap:IncomeTaxExpenseBenefit,i07ce05a56e9d43dc983b50442ea8f021_D20200427-20200726,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2021,Q3,income_tax_expense,12000000.0,iso4217:USD,2020-07-27,2020-10-25,2020-11-18,0001045810-20-000189,us-gaap:IncomeTaxExpenseBenefit,i476111d92dfc4ed0ba0f3513796d3086_D20200727-20201025,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2021,Q4,income_tax_expense,13000000.0,iso4217:USD,,2021-01-31,2021-02-26,0001045810-21-000010,us-gaap:IncomeTaxExpenseBenefit,ic25295a352ec4d84a731e002a8c9e822_D20200127-20201025,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
NVDA,FY2021,Q1,operating_cash_flow,909000000.0,iso4217:USD,2020-01-27,2020-04-26,2020-05-21,0001045810-20-000065,us-gaap:NetCashProvidedByUsedInOperatingActivities,if18ca992063a41a2b08279da98b6f535_D20200127-20200426,DIRECT_QUARTER,PASS
NVDA,FY2021,Q2,operating_cash_flow,1567000000.0,iso4217:USD,,2020-07-26,2020-08-19,0001045810-20-000147,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2021,Q3,operating_cash_flow,1279000000.0,iso4217:USD,,2020-10-25,2020-11-18,0001045810-20-000189,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2021,Q4,operating_cash_flow,2067000000.0,iso4217:USD,,2021-01-31,2021-02-26,0001045810-21-000010,us-gaap:NetCashProvidedByUsedInOperatingActivities,ic25295a352ec4d84a731e002a8c9e822_D20200127-20201025,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2021,Q1,capex,155000000.0,iso4217:USD,2020-01-27,2020-04-26,2020-05-21,0001045810-20-000065,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,if18ca992063a41a2b08279da98b6f535_D20200127-20200426,DIRECT_QUARTER,PASS
NVDA,FY2021,Q2,capex,217000000.0,iso4217:USD,,2020-07-26,2020-08-19,0001045810-20-000147,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
NVDA,FY2021,Q3,capex,473000000.0,iso4217:USD,,2020-10-25,2020-11-18,0001045810-20-000189,us-gaap:PaymentsToAcquireProductiveAssets,,DERIVED_FROM_YTD,PASS
NVDA,FY2021,Q4,capex,283000000.0,iso4217:USD,,2021-01-31,2021-02-26,0001045810-21-000010,nvda:PurchasesOfPropertyAndEquipmentAndIntangibleAssets,ic25295a352ec4d84a731e002a8c9e822_D20200127-20201025,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
