ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
NVDA,FY2024,Q4,pretax_income,14106000000.0,iso4217:USD,,2024-01-28,2024-02-21,0001045810-24-000029,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2024,Q1,income_tax_expense,166000000.0,iso4217:USD,2023-01-30,2023-04-30,2023-05-26,0001045810-23-000093,us-gaap:IncomeTaxExpenseBenefit,i22d2c06eca1a447bae57634d686ce3f8_D20230130-20230430,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2024,Q2,income_tax_expense,793000000.0,iso4217:USD,2023-05-01,2023-07-30,2023-08-28,0001045810-23-000175,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2024,Q3,income_tax_expense,1279000000.0,iso4217:USD,2023-07-31,2023-10-29,2023-11-21,0001045810-23-000227,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2024,Q4,income_tax_expense,1821000000.0,iso4217:USD,,2024-01-28,2024-02-21,0001045810-24-000029,us-gaap:IncomeTaxExpenseBenefit,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
NVDA,FY2024,Q1,operating_cash_flow,2911000000.0,iso4217:USD,2023-01-30,2023-04-30,2023-05-26,0001045810-23-000093,us-gaap:NetCashProvidedByUsedInOperatingActivities,i22d2c06eca1a447bae57634d686ce3f8_D20230130-20230430,DIRECT_QUARTER,PASS
NVDA,FY2024,Q2,operating_cash_flow,6348000000.0,iso4217:USD,,2023-07-30,2023-08-28,0001045810-23-000175,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2024,Q3,operating_cash_flow,7332000000.0,iso4217:USD,,2023-10-29,2023-11-21,0001045810-23-000227,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2024,Q4,operating_cash_flow,11499000000.0,iso4217:USD,,2024-01-28,2024-02-21,0001045810-24-000029,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2024,Q1,capex,248000000.0,iso4217:USD,2023-01-30,2023-04-30,2023-05-26,0001045810-23-000093,nvda:PurchasesOfPropertyAndEquipmentAndIntangibleAssets,i22d2c06eca1a447bae57634d686ce3f8_D20230130-20230430,DIRECT_QUARTER,PASS
NVDA,FY2024,Q2,capex,289000000.0,iso4217:USD,,2023-07-30,2023-08-28,0001045810-23-000175,nvda:PurchasesOfPropertyAndEquipmentAndIntangibleAssets,,DERIVED_FROM_YTD,PASS
NVDA,FY2024,Q3,capex,278000000.0,iso4217:USD,,2023-10-29,2023-11-21,0001045810-23-000227,us-gaap:PaymentsToAcquireProductiveAssets,,DERIVED_FROM_YTD,PASS
NVDA,FY2024,Q4,capex,254000000.0,iso4217:USD,,2024-01-28,2024-02-21,0001045810-24-000029,us-gaap:PaymentsToAcquireProductiveAssets,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
