report_date,filing_date,as_of_date,accession_number,source_file,fact_name,namespace,local_tag,context_ref,period_start,period_end,instant_date,has_dimensions,dimensions,unit_ref,unit_definition,raw_text,scale,sign,decimals,numeric_value,numeric_value_usd_billions,date_rule_passed
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonOperatingIncomeExpenseAttributableToMinorityInterest,orcl,NonOperatingIncomeExpenseAttributableToMinorityInterest,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,184,6,,-6,184000000.0,0.184,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonOperatingIncomeExpenseAttributableToMinorityInterest,orcl,NonOperatingIncomeExpenseAttributableToMinorityInterest,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,165,6,,-6,165000000.0,0.165,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonOperatingIncomeExpenseAttributableToMinorityInterest,orcl,NonOperatingIncomeExpenseAttributableToMinorityInterest,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,186,6,,-6,186000000.0,0.186,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,522,6,-,-6,-522000000.0,-0.522,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,522,6,-,-6,-522000000.0,-0.522,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,522,6,-,-6,-522000000.0,-0.522,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,462,6,-,-6,-462000000.0,-0.462,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,462,6,-,-6,-462000000.0,-0.462,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,462,6,-,-6,-462000000.0,-0.462,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,98,6,-,-6,-98000000.0,-0.098,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,98,6,-,-6,-98000000.0,-0.098,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,orcl:NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,orcl,NonoperatingIncomeExpenseIncludingEliminationOfNetIncomeLossAttributableToNoncontrollingInterests,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,98,6,-,-6,-98000000.0,-0.098,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_0f24624a-0c66-417a-ba2e-b4eeb788da96,2021-06-01,2022-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"26,627",6,,-6,26627000000.0,26.627,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_0f24624a-0c66-417a-ba2e-b4eeb788da96,2021-06-01,2022-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"26,627",6,,-6,26627000000.0,26.627,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_3d46007d-b699-4a93-9108-56fe6f9aa97e,2021-06-01,2022-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:CloudAndLicenseBusinessMember,U_USD,iso4217:USD,"24,083",6,,-6,24083000000.0,24.083,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_656fd22c-3402-4433-b6c9-193812c3fb3d,2021-06-01,2022-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:HardwareBusinessMember,U_USD,iso4217:USD,"1,878",6,,-6,1878000000.0,1.878,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,"10,926",6,,-6,10926000000.0,10.926,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_f1fd8081-4fb6-4701-b9df-08c3a607db35,2021-06-01,2022-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:ServicesBusinessMember,U_USD,iso4217:USD,666,6,,-6,666000000.0,0.666,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_2cbd6966-bf56-4e76-8de2-234d3939b5f0,2022-06-01,2023-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:CloudAndLicenseBusinessMember,U_USD,iso4217:USD,"26,126",6,,-6,26126000000.0,26.126,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_3ad617f5-f059-45f5-b802-3503871a3e63,2022-06-01,2023-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"29,162",6,,-6,29162000000.0,29.162,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_3ad617f5-f059-45f5-b802-3503871a3e63,2022-06-01,2023-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"29,162",6,,-6,29162000000.0,29.162,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,"13,093",6,,-6,13093000000.0,13.093,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_6deb1369-ee20-41c0-a429-1fff2e6cddf2,2022-06-01,2023-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:HardwareBusinessMember,U_USD,iso4217:USD,"1,932",6,,-6,1932000000.0,1.932,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_a320f1a2-4c7a-42e7-a934-fa085c7fe715,2022-06-01,2023-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:ServicesBusinessMember,U_USD,iso4217:USD,"1,104",6,,-6,1104000000.0,1.104,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_3ee51073-3011-457d-8179-8656acc1570c,2023-06-01,2024-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:CloudAndLicenseBusinessMember,U_USD,iso4217:USD,"28,514",6,,-6,28514000000.0,28.514,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,"15,353",6,,-6,15353000000.0,15.353,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_6d78a16d-b76a-487e-8ccb-90b4da1650c3,2023-06-01,2024-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"31,345",6,,-6,31345000000.0,31.345,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_6d78a16d-b76a-487e-8ccb-90b4da1650c3,2023-06-01,2024-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember,U_USD,iso4217:USD,"31,345",6,,-6,31345000000.0,31.345,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_96790c92-b049-4121-b8b9-e3952410a2ae,2023-06-01,2024-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:HardwareBusinessMember,U_USD,iso4217:USD,"1,915",6,,-6,1915000000.0,1.915,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OperatingIncomeLoss,us-gaap,OperatingIncomeLoss,C_bbf553c4-0fdd-42c6-a9e4-65f565a34b74,2023-06-01,2024-05-31,,True,srt:ConsolidationItemsAxis=us-gaap:OperatingSegmentsMember | us-gaap:StatementBusinessSegmentsAxis=orcl:ServicesBusinessMember,U_USD,iso4217:USD,916,6,,-6,916000000.0,0.916,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OtherNonoperatingIncomeExpense,us-gaap,OtherNonoperatingIncomeExpense,C_dde92738-2efb-44d3-b39c-0e4b75573f83,2021-06-01,2022-05-31,,False,,U_USD,iso4217:USD,86,6,-,-6,-86000000.0,-0.086,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OtherNonoperatingIncomeExpense,us-gaap,OtherNonoperatingIncomeExpense,C_568359fe-5eb4-45aa-9323-820b2fbf9b76,2022-06-01,2023-05-31,,False,,U_USD,iso4217:USD,6,6,-,-6,-6000000.0,-0.006,True
2024-05-31,2024-06-20,2025-04-01,0000950170-24-075605,C:\AI_Stock_Agent\data\sec_filings\ORCL\000095017024075605\orcl-20240531.htm,us-gaap:OtherNonoperatingIncomeExpense,us-gaap,OtherNonoperatingIncomeExpense,C_6b80b0ed-ad46-419f-9d80-36739c35988b,2023-06-01,2024-05-31,,False,,U_USD,iso4217:USD,168,6,,-6,168000000.0,0.168,True
