ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MSFT,FY2023,Q4,pretax_income,24727000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2023,Q1,income_tax_expense,4016000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:IncomeTaxExpenseBenefit,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,income_tax_expense,3914000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:IncomeTaxExpenseBenefit,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,income_tax_expense,4374000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:IncomeTaxExpenseBenefit,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
MSFT,FY2023,Q4,income_tax_expense,4646000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:IncomeTaxExpenseBenefit,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2023,Q1,operating_cash_flow,23198000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:NetCashProvidedByUsedInOperatingActivities,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,operating_cash_flow,11173000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:NetCashProvidedByUsedInOperatingActivities,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,operating_cash_flow,24441000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:NetCashProvidedByUsedInOperatingActivities,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
MSFT,FY2023,Q4,operating_cash_flow,28770000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:NetCashProvidedByUsedInOperatingActivities,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2023,Q1,capex,6283000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,capex,6274000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,capex,6607000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
MSFT,FY2023,Q4,capex,8943000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
