ticker,form,report_date,filing_date,accession_number,locked_package_exists,manifest_exists,primary_document,detected_format,selected_entry_point,standalone_instance_candidate_count,warehouse_runs_count,latest_run_status,recorded_counts_match_physical,valid_nonzero_warehouse_load,category,evidence
MSFT,10-K,2021-06-30,2021-07-29,0001564590-21-039151,True,True,msft-10k_20210630.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459021039151\msft-10k_20210630.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1864, 'xbrl_contexts': 483, 'xbrl_units': 5, 'xbrl_concepts': 1317, 'xbrl_labels': 1758, 'xbrl_presentation_relationships': 1063, 'xbrl_calculation_relationships': 215, 'xbrl_definition_relationships': 1271, 'xbrl_roles': 197}"
MSFT,10-Q,2021-09-30,2021-10-26,0001564590-21-051992,True,True,msft-10q_20210930.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459021051992\msft-10q_20210930.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1192, 'xbrl_contexts': 308, 'xbrl_units': 5, 'xbrl_concepts': 1118, 'xbrl_labels': 1289, 'xbrl_presentation_relationships': 770, 'xbrl_calculation_relationships': 166, 'xbrl_definition_relationships': 1070, 'xbrl_roles': 153}"
MSFT,10-Q,2021-12-31,2022-01-25,0001564590-22-002324,True,True,msft-10q_20211231.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459022002324\msft-10q_20211231.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1550, 'xbrl_contexts': 404, 'xbrl_units': 5, 'xbrl_concepts': 1127, 'xbrl_labels': 1312, 'xbrl_presentation_relationships': 785, 'xbrl_calculation_relationships': 166, 'xbrl_definition_relationships': 1083, 'xbrl_roles': 156}"
MSFT,10-Q,2022-03-31,2022-04-26,0001564590-22-015675,True,True,msft-10q_20220331.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459022015675\msft-10q_20220331.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1589, 'xbrl_contexts': 422, 'xbrl_units': 5, 'xbrl_concepts': 1128, 'xbrl_labels': 1315, 'xbrl_presentation_relationships': 809, 'xbrl_calculation_relationships': 167, 'xbrl_definition_relationships': 1105, 'xbrl_roles': 159}"
MSFT,10-K,2022-06-30,2022-07-28,0001564590-22-026876,True,True,msft-10k_20220630.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459022026876\msft-10k_20220630.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1819, 'xbrl_contexts': 466, 'xbrl_units': 5, 'xbrl_concepts': 1306, 'xbrl_labels': 1750, 'xbrl_presentation_relationships': 1063, 'xbrl_calculation_relationships': 209, 'xbrl_definition_relationships': 1263, 'xbrl_roles': 198}"
MSFT,10-Q,2022-09-30,2022-10-25,0001564590-22-035087,True,True,msft-10q_20220930.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459022035087\msft-10q_20220930.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1191, 'xbrl_contexts': 303, 'xbrl_units': 5, 'xbrl_concepts': 1118, 'xbrl_labels': 1325, 'xbrl_presentation_relationships': 787, 'xbrl_calculation_relationships': 166, 'xbrl_definition_relationships': 1082, 'xbrl_roles': 156}"
MSFT,10-Q,2022-12-31,2023-01-24,0001564590-23-000733,True,True,msft-10q_20221231.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000156459023000733\msft-10q_20221231.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1546, 'xbrl_contexts': 401, 'xbrl_units': 6, 'xbrl_concepts': 1125, 'xbrl_labels': 1340, 'xbrl_presentation_relationships': 794, 'xbrl_calculation_relationships': 166, 'xbrl_definition_relationships': 1089, 'xbrl_roles': 156}"
MSFT,10-Q,2023-03-31,2023-04-25,0000950170-23-014423,True,True,msft-20230331.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017023014423\msft-20230331.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1560, 'xbrl_contexts': 405, 'xbrl_units': 6, 'xbrl_concepts': 1122, 'xbrl_labels': 1403, 'xbrl_presentation_relationships': 790, 'xbrl_calculation_relationships': 166, 'xbrl_definition_relationships': 1081, 'xbrl_roles': 156}"
MSFT,10-K,2023-06-30,2023-07-27,0000950170-23-035122,True,True,msft-20230630.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017023035122\msft-20230630.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1839, 'xbrl_contexts': 469, 'xbrl_units': 6, 'xbrl_concepts': 1502, 'xbrl_labels': 2042, 'xbrl_presentation_relationships': 1149, 'xbrl_calculation_relationships': 211, 'xbrl_definition_relationships': 1470, 'xbrl_roles': 219}"
MSFT,10-Q,2023-09-30,2023-10-24,0000950170-23-054855,True,True,msft-20230930.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017023054855\msft-20230930.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1187, 'xbrl_contexts': 295, 'xbrl_units': 5, 'xbrl_concepts': 1294, 'xbrl_labels': 1574, 'xbrl_presentation_relationships': 844, 'xbrl_calculation_relationships': 164, 'xbrl_definition_relationships': 1248, 'xbrl_roles': 171}"
MSFT,10-Q,2023-12-31,2024-01-30,0000950170-24-008814,True,True,msft-20231231.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017024008814\msft-20231231.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1578, 'xbrl_contexts': 401, 'xbrl_units': 5, 'xbrl_concepts': 1316, 'xbrl_labels': 1638, 'xbrl_presentation_relationships': 907, 'xbrl_calculation_relationships': 164, 'xbrl_definition_relationships': 1302, 'xbrl_roles': 183}"
MSFT,10-Q,2024-03-31,2024-04-25,0000950170-24-048288,True,True,msft-20240331.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017024048288\msft-20240331.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1603, 'xbrl_contexts': 409, 'xbrl_units': 5, 'xbrl_concepts': 1326, 'xbrl_labels': 1666, 'xbrl_presentation_relationships': 928, 'xbrl_calculation_relationships': 164, 'xbrl_definition_relationships': 1325, 'xbrl_roles': 186}"
MSFT,10-K,2024-06-30,2024-07-30,0000950170-24-087843,True,True,msft-20240630.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MSFT\000095017024087843\msft-20240630.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1856, 'xbrl_contexts': 465, 'xbrl_units': 5, 'xbrl_concepts': 1517, 'xbrl_labels': 2081, 'xbrl_presentation_relationships': 1194, 'xbrl_calculation_relationships': 0, 'xbrl_definition_relationships': 1504, 'xbrl_roles': 200}"
MU,10-Q,2020-12-03,2021-01-08,0000723125-21-000012,True,True,mu-20201203.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312521000012\mu-20201203.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 829, 'xbrl_contexts': 209, 'xbrl_units': 10, 'xbrl_concepts': 1071, 'xbrl_labels': 1196, 'xbrl_presentation_relationships': 594, 'xbrl_calculation_relationships': 118, 'xbrl_definition_relationships': 868, 'xbrl_roles': 104}"
MU,10-Q,2021-03-04,2021-04-01,0000723125-21-000032,True,True,mu-20210304.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312521000032\mu-20210304.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1119, 'xbrl_contexts': 294, 'xbrl_units': 10, 'xbrl_concepts': 1112, 'xbrl_labels': 1292, 'xbrl_presentation_relationships': 652, 'xbrl_calculation_relationships': 122, 'xbrl_definition_relationships': 914, 'xbrl_roles': 114}"
MU,10-Q,2021-06-03,2021-07-01,0000723125-21-000052,True,True,mu-20210603.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312521000052\mu-20210603.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1253, 'xbrl_contexts': 359, 'xbrl_units': 10, 'xbrl_concepts': 1168, 'xbrl_labels': 1426, 'xbrl_presentation_relationships': 742, 'xbrl_calculation_relationships': 125, 'xbrl_definition_relationships': 1009, 'xbrl_roles': 120}"
MU,10-K,2021-09-02,2021-10-08,0000723125-21-000065,True,True,mu-20210902.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312521000065\mu-20210902.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1649, 'xbrl_contexts': 433, 'xbrl_units': 9, 'xbrl_concepts': 1429, 'xbrl_labels': 1978, 'xbrl_presentation_relationships': 1102, 'xbrl_calculation_relationships': 183, 'xbrl_definition_relationships': 1297, 'xbrl_roles': 170}"
MU,10-Q,2021-12-02,2022-01-06,0000723125-22-000004,True,True,mu-20211202.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312522000004\mu-20211202.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 881, 'xbrl_contexts': 215, 'xbrl_units': 9, 'xbrl_concepts': 1134, 'xbrl_labels': 1313, 'xbrl_presentation_relationships': 676, 'xbrl_calculation_relationships': 126, 'xbrl_definition_relationships': 963, 'xbrl_roles': 113}"
MU,10-Q,2022-03-03,2022-03-30,0000723125-22-000016,True,True,mu-20220303.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312522000016\mu-20220303.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1123, 'xbrl_contexts': 294, 'xbrl_units': 8, 'xbrl_concepts': 1152, 'xbrl_labels': 1355, 'xbrl_presentation_relationships': 700, 'xbrl_calculation_relationships': 128, 'xbrl_definition_relationships': 985, 'xbrl_roles': 117}"
MU,10-Q,2022-06-02,2022-07-01,0000723125-22-000036,True,True,mu-20220602.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312522000036\mu-20220602.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1195, 'xbrl_contexts': 326, 'xbrl_units': 8, 'xbrl_concepts': 1152, 'xbrl_labels': 1354, 'xbrl_presentation_relationships': 705, 'xbrl_calculation_relationships': 130, 'xbrl_definition_relationships': 984, 'xbrl_roles': 117}"
MU,10-K,2022-09-01,2022-10-07,0000723125-22-000048,True,True,mu-20220901.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312522000048\mu-20220901.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1628, 'xbrl_contexts': 405, 'xbrl_units': 8, 'xbrl_concepts': 1405, 'xbrl_labels': 1945, 'xbrl_presentation_relationships': 1081, 'xbrl_calculation_relationships': 183, 'xbrl_definition_relationships': 1261, 'xbrl_roles': 162}"
MU,10-Q,2022-12-01,2022-12-22,0000723125-22-000072,True,True,mu-20221201.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312522000072\mu-20221201.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 896, 'xbrl_contexts': 224, 'xbrl_units': 9, 'xbrl_concepts': 1101, 'xbrl_labels': 1267, 'xbrl_presentation_relationships': 639, 'xbrl_calculation_relationships': 123, 'xbrl_definition_relationships': 914, 'xbrl_roles': 109}"
MU,10-Q,2023-03-02,2023-03-29,0000723125-23-000022,True,True,mu-20230302.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312523000022\mu-20230302.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1171, 'xbrl_contexts': 313, 'xbrl_units': 9, 'xbrl_concepts': 1142, 'xbrl_labels': 1358, 'xbrl_presentation_relationships': 684, 'xbrl_calculation_relationships': 129, 'xbrl_definition_relationships': 951, 'xbrl_roles': 118}"
MU,10-Q,2023-06-01,2023-06-29,0000723125-23-000041,True,True,mu-20230601.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312523000041\mu-20230601.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1286, 'xbrl_contexts': 352, 'xbrl_units': 9, 'xbrl_concepts': 1146, 'xbrl_labels': 1375, 'xbrl_presentation_relationships': 691, 'xbrl_calculation_relationships': 131, 'xbrl_definition_relationships': 950, 'xbrl_roles': 119}"
MU,10-K,2023-08-31,2023-10-06,0000723125-23-000054,True,True,mu-20230831.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312523000054\mu-20230831.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1705, 'xbrl_contexts': 434, 'xbrl_units': 9, 'xbrl_concepts': 1616, 'xbrl_labels': 2163, 'xbrl_presentation_relationships': 1213, 'xbrl_calculation_relationships': 187, 'xbrl_definition_relationships': 1492, 'xbrl_roles': 199}"
MU,10-Q,2023-11-30,2023-12-21,0000723125-23-000077,True,True,mu-20231130.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312523000077\mu-20231130.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 886, 'xbrl_contexts': 212, 'xbrl_units': 9, 'xbrl_concepts': 1275, 'xbrl_labels': 1403, 'xbrl_presentation_relationships': 727, 'xbrl_calculation_relationships': 118, 'xbrl_definition_relationships': 1128, 'xbrl_roles': 135}"
MU,10-Q,2024-02-29,2024-03-21,0000723125-24-000007,True,True,mu-20240229.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312524000007\mu-20240229.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1173, 'xbrl_contexts': 296, 'xbrl_units': 9, 'xbrl_concepts': 1316, 'xbrl_labels': 1500, 'xbrl_presentation_relationships': 785, 'xbrl_calculation_relationships': 128, 'xbrl_definition_relationships': 1170, 'xbrl_roles': 146}"
MU,10-Q,2024-05-30,2024-06-27,0000723125-24-000019,True,True,mu-20240530.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312524000019\mu-20240530.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1236, 'xbrl_contexts': 320, 'xbrl_units': 7, 'xbrl_concepts': 1322, 'xbrl_labels': 1515, 'xbrl_presentation_relationships': 795, 'xbrl_calculation_relationships': 130, 'xbrl_definition_relationships': 1187, 'xbrl_roles': 147}"
MU,10-K,2024-08-29,2024-10-04,0000723125-24-000027,True,True,mu-20240829.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312524000027\mu-20240829.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1646, 'xbrl_contexts': 421, 'xbrl_units': 9, 'xbrl_concepts': 1752, 'xbrl_labels': 2158, 'xbrl_presentation_relationships': 1180, 'xbrl_calculation_relationships': 182, 'xbrl_definition_relationships': 1645, 'xbrl_roles': 188}"
MU,10-Q,2024-11-28,2024-12-19,0000723125-24-000047,True,True,mu-20241128.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312524000047\mu-20241128.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 904, 'xbrl_contexts': 220, 'xbrl_units': 7, 'xbrl_concepts': 1462, 'xbrl_labels': 1492, 'xbrl_presentation_relationships': 773, 'xbrl_calculation_relationships': 118, 'xbrl_definition_relationships': 1339, 'xbrl_roles': 141}"
MU,10-Q,2025-02-27,2025-03-21,0000723125-25-000009,True,True,mu-20250227.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312525000009\mu-20250227.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1154, 'xbrl_contexts': 298, 'xbrl_units': 7, 'xbrl_concepts': 1487, 'xbrl_labels': 1551, 'xbrl_presentation_relationships': 816, 'xbrl_calculation_relationships': 122, 'xbrl_definition_relationships': 1375, 'xbrl_roles': 147}"
MU,10-Q,2025-05-29,2025-06-26,0000723125-25-000021,True,True,mu-20250529.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312525000021\mu-20250529.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1258, 'xbrl_contexts': 341, 'xbrl_units': 7, 'xbrl_concepts': 1492, 'xbrl_labels': 1567, 'xbrl_presentation_relationships': 828, 'xbrl_calculation_relationships': 121, 'xbrl_definition_relationships': 1386, 'xbrl_roles': 147}"
MU,10-K,2025-08-28,2025-10-03,0000723125-25-000028,True,True,mu-20250828.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\MU\000072312525000028\mu-20250828.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1851, 'xbrl_contexts': 401, 'xbrl_units': 8, 'xbrl_concepts': 1786, 'xbrl_labels': 2128, 'xbrl_presentation_relationships': 1243, 'xbrl_calculation_relationships': 181, 'xbrl_definition_relationships': 1734, 'xbrl_roles': 203}"
NVDA,10-K,2019-01-27,2019-02-21,0001045810-19-000023,True,True,nvda-2019x10k.htm,TRADITIONAL_XBRL_SEPARATE_INSTANCE,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581019000023\nvda-20190127.xml,1,1,PASS,True,True,VALID_TRADITIONAL_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1211, 'xbrl_contexts': 267, 'xbrl_units': 7, 'xbrl_concepts': 936, 'xbrl_labels': 1436, 'xbrl_presentation_relationships': 788, 'xbrl_calculation_relationships': 155, 'xbrl_definition_relationships': 736, 'xbrl_roles': 123}"
NVDA,10-Q,2019-04-28,2019-05-16,0001045810-19-000079,True,True,nvda2020q110q.htm,TRADITIONAL_XBRL_SEPARATE_INSTANCE,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581019000079\nvda-20190428.xml,1,2,PASS,True,False,FALSE_PASS_ZERO_CONTENT,"latest warehouse_runs row says status=PASS but physical xbrl_facts/contexts/concepts are all 0 (row_counts_json={""xbrl_facts"": 0, ""xbrl_contexts"": 0, ""xbrl_units"": 0, ""xbrl_concepts"": 0, ""xbrl_labels"": 0, ""xbrl_presentation_relationships"": 0, ""xbrl_calculation_relationships"": 0, ""xbrl_definition_relationships"": 0, ""xbrl_roles"": 0})"
NVDA,10-Q,2019-07-28,2019-08-15,0001045810-19-000144,True,True,nvda2020q210q.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581019000144\nvda2020q210q.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 920, 'xbrl_contexts': 186, 'xbrl_units': 5, 'xbrl_concepts': 875, 'xbrl_labels': 954, 'xbrl_presentation_relationships': 497, 'xbrl_calculation_relationships': 129, 'xbrl_definition_relationships': 665, 'xbrl_roles': 89}"
NVDA,10-Q,2019-10-27,2019-11-14,0001045810-19-000170,True,True,nvda2020q310q.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581019000170\nvda2020q310q.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 919, 'xbrl_contexts': 194, 'xbrl_units': 5, 'xbrl_concepts': 877, 'xbrl_labels': 958, 'xbrl_presentation_relationships': 495, 'xbrl_calculation_relationships': 130, 'xbrl_definition_relationships': 664, 'xbrl_roles': 88}"
NVDA,10-K,2020-01-26,2020-02-20,0001045810-20-000010,True,True,nvda-2020x10k.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581020000010\nvda-2020x10k.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1271, 'xbrl_contexts': 260, 'xbrl_units': 6, 'xbrl_concepts': 1085, 'xbrl_labels': 1415, 'xbrl_presentation_relationships': 773, 'xbrl_calculation_relationships': 164, 'xbrl_definition_relationships': 842, 'xbrl_roles': 125}"
NVDA,10-Q,2020-04-26,2020-05-21,0001045810-20-000065,True,True,nvda-20200426.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581020000065\nvda-20200426.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 680, 'xbrl_contexts': 156, 'xbrl_units': 5, 'xbrl_concepts': 849, 'xbrl_labels': 911, 'xbrl_presentation_relationships': 480, 'xbrl_calculation_relationships': 115, 'xbrl_definition_relationships': 680, 'xbrl_roles': 90}"
NVDA,10-Q,2020-07-26,2020-08-19,0001045810-20-000147,True,True,nvda-20200726.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581020000147\nvda-20200726.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 962, 'xbrl_contexts': 232, 'xbrl_units': 5, 'xbrl_concepts': 1012, 'xbrl_labels': 1056, 'xbrl_presentation_relationships': 581, 'xbrl_calculation_relationships': 144, 'xbrl_definition_relationships': 862, 'xbrl_roles': 101}"
NVDA,10-Q,2020-10-25,2020-11-18,0001045810-20-000189,True,True,nvda-20201025.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581020000189\nvda-20201025.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 993, 'xbrl_contexts': 241, 'xbrl_units': 5, 'xbrl_concepts': 1030, 'xbrl_labels': 1108, 'xbrl_presentation_relationships': 617, 'xbrl_calculation_relationships': 147, 'xbrl_definition_relationships': 895, 'xbrl_roles': 110}"
NVDA,10-K,2021-01-31,2021-02-26,0001045810-21-000010,True,True,nvda-20210131.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581021000010\nvda-20210131.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1309, 'xbrl_contexts': 296, 'xbrl_units': 6, 'xbrl_concepts': 1228, 'xbrl_labels': 1538, 'xbrl_presentation_relationships': 854, 'xbrl_calculation_relationships': 175, 'xbrl_definition_relationships': 1057, 'xbrl_roles': 138}"
NVDA,10-Q,2021-05-02,2021-05-26,0001045810-21-000064,True,True,nvda-20210502.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581021000064\nvda-20210502.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 773, 'xbrl_contexts': 165, 'xbrl_units': 5, 'xbrl_concepts': 990, 'xbrl_labels': 1017, 'xbrl_presentation_relationships': 542, 'xbrl_calculation_relationships': 134, 'xbrl_definition_relationships': 805, 'xbrl_roles': 104}"
NVDA,10-Q,2021-08-01,2021-08-20,0001045810-21-000131,True,True,nvda-20210801.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581021000131\nvda-20210801.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1006, 'xbrl_contexts': 251, 'xbrl_units': 5, 'xbrl_concepts': 1016, 'xbrl_labels': 1071, 'xbrl_presentation_relationships': 566, 'xbrl_calculation_relationships': 138, 'xbrl_definition_relationships': 833, 'xbrl_roles': 102}"
NVDA,10-Q,2021-10-31,2021-11-22,0001045810-21-000163,True,True,nvda-20211031.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581021000163\nvda-20211031.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1013, 'xbrl_contexts': 255, 'xbrl_units': 5, 'xbrl_concepts': 1019, 'xbrl_labels': 1079, 'xbrl_presentation_relationships': 568, 'xbrl_calculation_relationships': 142, 'xbrl_definition_relationships': 829, 'xbrl_roles': 103}"
NVDA,10-K,2022-01-30,2022-03-18,0001045810-22-000036,True,True,nvda-20220130.htm,INLINE_XBRL,C:\AI_Stock_Agent\data\sec_filings_locked\NVDA\000104581022000036\nvda-20220130.htm,,1,PASS,True,True,VALID_INLINE_XBRL,"status=PASS, physical counts non-zero and internally consistent, recorded counts match physical: {'xbrl_facts': 1307, 'xbrl_contexts': 293, 'xbrl_units': 6, 'xbrl_concepts': 1250, 'xbrl_labels': 1573, 'xbrl_presentation_relationships': 863, 'xbrl_calculation_relationships': 178, 'xbrl_definition_relationships': 1059, 'xbrl_roles': 146}"
