ticker,date,open,high,low,close,adj_close,volume,dividend,split_ratio,cumulative_future_split_factor,nominal_open,nominal_high,nominal_low,nominal_close
GOOGL,2021-11-24,145.47349548339844,146.24949645996094,144.3730010986328,146.1199951171875,144.83567810058594,18040000,,,20.0,2909.46991,2924.989929,2887.460022,2922.399902
GOOGL,2021-11-26,144.34849548339844,144.5574951171875,141.84249877929688,142.18299865722656,140.93331909179688,30470000,,,20.0,2886.96991,2891.149902,2836.849976,2843.659973
GOOGL,2021-11-29,144.0,146.29750061035156,143.89349365234375,145.53050231933594,144.25137329101562,32596000,,,20.0,2880.0,2925.950012,2877.869873,2910.610046
GOOGL,2021-11-30,145.0084991455078,146.0,141.60150146484375,141.8975067138672,140.65029907226562,42068000,,,20.0,2900.169983,2920.0,2832.030029,2837.950134
GOOGL,2021-12-01,144.0,145.95050048828125,140.91200256347656,141.05149841308594,139.81175231933594,34020000,,,20.0,2880.0,2919.01001,2818.240051,2821.029968
GOOGL,2021-12-02,141.25,143.864501953125,140.21449279785156,142.96600341796875,141.7094268798828,29194000,,,20.0,2825.0,2877.290039,2804.289856,2859.320068
GOOGL,2021-12-03,143.68099975585938,144.39999389648438,140.30099487304688,142.00149536132812,140.75338745117188,41230000,,,20.0,2873.619995,2887.999878,2806.019897,2840.029907
GOOGL,2021-12-06,143.04049682617188,143.8524932861328,140.14999389648438,143.15499877929688,141.89675903320312,30618000,,,20.0,2860.809937,2877.049866,2802.999878,2863.099976
GOOGL,2021-12-07,145.59649658203125,147.531005859375,145.2274932861328,147.26950073242188,145.97511291503906,32240000,,,20.0,2911.929932,2950.620117,2904.549866,2945.390015
GOOGL,2021-12-08,147.59649658203125,148.39300537109375,146.406005859375,148.18649291992188,146.884033203125,24270000,,,20.0,2951.929932,2967.860107,2928.120117,2963.729858
GOOGL,2021-12-09,147.59100341796875,149.10000610351562,147.11500549316406,147.6385040283203,146.34088134765625,23270000,,,20.0,2951.820068,2982.000122,2942.30011,2952.770081
GOOGL,2021-12-10,148.6999969482422,148.9774932861328,146.70399475097656,148.00149536132812,146.70066833496094,24458000,,,20.0,2973.999939,2979.549866,2934.079895,2960.029907
GOOGL,2021-12-13,147.781494140625,147.97000122070312,145.5175018310547,145.82650756835938,144.54478454589844,27070000,,,20.0,2955.629883,2959.400024,2910.350037,2916.530151
GOOGL,2021-12-14,143.96800231933594,144.47999572753906,141.21499633789062,143.90699768066406,142.64215087890625,38446000,,,20.0,2879.360046,2889.599915,2824.299927,2878.139954
GOOGL,2021-12-15,143.40899658203125,146.7209930419922,141.67799377441406,146.4409942626953,145.1538848876953,36370000,,,20.0,2868.179932,2934.419861,2833.559875,2928.819885
GOOGL,2021-12-16,147.17050170898438,147.677001953125,143.60699462890625,144.44500732421875,143.1754608154297,33650000,,,20.0,2943.410034,2953.540039,2872.139893,2888.900146
GOOGL,2021-12-17,142.5,143.83450317382812,141.3000030517578,141.72500610351562,140.47933959960938,50416000,,,20.0,2850.0,2876.690063,2826.000061,2834.500122
GOOGL,2021-12-20,140.0,141.77450561523438,139.3209991455078,141.60699462890625,140.36239624023438,27192000,,,20.0,2800.0,2835.490112,2786.419983,2832.139893
GOOGL,2021-12-21,142.05349731445312,143.86900329589844,140.50250244140625,143.47250366210938,142.2114715576172,28756000,,,20.0,2841.069946,2877.380066,2810.050049,2869.450073
GOOGL,2021-12-22,143.0675048828125,146.5,143.0675048828125,146.4149932861328,145.1280975341797,26322000,,,20.0,2861.350098,2930.0,2861.350098,2928.299866
GOOGL,2021-12-23,146.5,148.24349975585938,146.45199584960938,146.91650390625,145.62521362304688,26384000,,,20.0,2930.0,2964.869995,2929.039917,2938.330078
GOOGL,2021-12-27,147.25599670410156,148.343994140625,147.16949462890625,147.906494140625,146.6064910888672,15976000,,,20.0,2945.119934,2966.879883,2943.389893,2958.129883
GOOGL,2021-12-28,148.23599243164062,148.2989959716797,146.05450439453125,146.68699645996094,145.39772033691406,18200000,,,20.0,2964.719849,2965.979919,2921.090088,2933.739929
GOOGL,2021-12-29,146.64450073242188,147.41700744628906,145.6475067138672,146.65499877929688,145.36599731445312,17788000,,,20.0,2932.890015,2948.340149,2912.950134,2933.099976
GOOGL,2021-12-30,146.69400024414062,147.3000030517578,145.9945068359375,146.20050048828125,144.91549682617188,15688000,,,20.0,2933.880005,2946.000061,2919.890137,2924.01001
GOOGL,2021-12-31,146.0500030517578,146.69850158691406,144.8520050048828,144.8520050048828,143.57884216308594,18136000,,,20.0,2921.000061,2933.970032,2897.0401,2897.0401
GOOGL,2022-01-03,145.05499267578125,145.8509979248047,143.71299743652344,144.9915008544922,143.71713256835938,28646000,,,20.0,2901.099854,2917.019958,2874.259949,2899.830017
GOOGL,2022-01-04,145.39599609375,146.48500061035156,143.7165069580078,144.39950561523438,143.13034057617188,28400000,,,20.0,2907.919922,2929.700012,2874.330139,2887.990112
GOOGL,2022-01-05,144.4199981689453,144.49949645996094,137.68800354003906,137.77499389648438,136.5640411376953,54618000,,,20.0,2888.399963,2889.989929,2753.760071,2755.499878
GOOGL,2022-01-06,136.99850463867188,139.94000244140625,136.55850219726562,137.74749755859375,136.5367889404297,37348000,,,20.0,2739.970093,2798.800049,2731.170044,2754.949951
GOOGL,2022-01-07,138.14549255371094,138.44850158691406,135.76649475097656,137.01699829101562,135.8126983642578,29760000,,,20.0,2762.909851,2768.970032,2715.329895,2740.339966
GOOGL,2022-01-10,135.0780029296875,138.8195037841797,133.1645050048828,138.66949462890625,137.45069885253906,44408000,,,20.0,2701.560059,2776.390076,2663.2901,2773.389893
GOOGL,2022-01-11,138.0070037841797,140.21600341796875,136.6925048828125,139.73599243164062,138.5078125,28730000,,,20.0,2760.140076,2804.320068,2733.850098,2794.719849
GOOGL,2022-01-12,141.14999389648438,142.60800170898438,140.6945037841797,141.4304962158203,140.1874237060547,26108000,,,20.0,2822.999878,2852.160034,2813.890076,2828.609924
GOOGL,2022-01-13,141.5399932861328,142.85000610351562,138.40899658203125,138.58700561523438,137.36892700195312,31436000,,,20.0,2830.799866,2857.000122,2768.179932,2771.740112
GOOGL,2022-01-14,137.07899475097656,140.74200439453125,136.99850463867188,139.48049926757812,138.2545623779297,29662000,,,20.0,2741.579895,2814.840088,2739.970093,2789.609985
GOOGL,2022-01-18,136.1750030517578,137.13150024414062,135.43850708007812,135.9980010986328,134.8026580810547,34872000,,,20.0,2723.500061,2742.630005,2708.770142,2719.960022
GOOGL,2022-01-19,136.52349853515625,137.95950317382812,135.0155029296875,135.1165008544922,133.92892456054688,28648000,,,20.0,2730.469971,2759.190063,2700.310059,2702.330017
GOOGL,2022-01-20,136.25,137.62600708007812,132.96449279785156,133.3074951171875,132.1358184814453,29908000,,,20.0,2725.0,2752.520142,2659.289856,2666.149902
GOOGL,2022-01-21,132.593505859375,134.86549377441406,130.0865020751953,130.35150146484375,129.205810546875,55652000,,,20.0,2651.870117,2697.309875,2601.730042,2607.030029
GOOGL,2022-01-24,125.97799682617188,131.2030029296875,124.5,130.8040008544922,129.6543426513672,76622000,,,20.0,2519.559937,2624.060059,2490.0,2616.080017
GOOGL,2022-01-25,128.74000549316406,129.3990020751953,126.50050354003906,126.93499755859375,125.8193359375,46960000,,,20.0,2574.80011,2587.980042,2530.010071,2538.699951
GOOGL,2022-01-26,131.11900329589844,133.0,127.14199829101562,129.23300170898438,128.09713745117188,49130000,,,20.0,2622.380066,2660.0,2542.839966,2584.660034
GOOGL,2022-01-27,131.3040008544922,132.65249633789062,128.9324951171875,129.0050048828125,127.87114715576172,31950000,,,20.0,2626.080017,2653.049927,2578.649902,2580.100098
GOOGL,2022-01-28,129.65899658203125,133.35650634765625,128.48500061035156,133.3509979248047,132.17892456054688,34362000,,,20.0,2593.179932,2667.130127,2569.700012,2667.019958
GOOGL,2022-01-31,134.16200256347656,135.47300720214844,132.20950317382812,135.30349731445312,134.11427307128906,39986000,,,20.0,2683.240051,2709.460144,2644.190063,2706.069946
GOOGL,2022-02-01,137.59449768066406,137.79299926757812,134.36849975585938,137.6439971923828,136.43418884277344,68644000,,,20.0,2751.889954,2755.859985,2687.369995,2752.879944
GOOGL,2022-02-02,151.25,151.54649353027344,145.5225067138672,148.0,146.69918823242188,123200000,,,20.0,3025.0,3030.929871,2910.450134,2960.0
GOOGL,2022-02-03,145.70550537109375,149.6750030517578,142.66549682617188,143.08999633789062,141.8323516845703,71518000,,,20.0,2914.110107,2993.500061,2853.309937,2861.799927
GOOGL,2022-02-04,143.4445037841797,144.875,140.51499938964844,143.29299926757812,142.0335693359375,57998000,,,20.0,2868.890076,2897.5,2810.299988,2865.859985
GOOGL,2022-02-07,144.25,144.25,138.89999389648438,139.2010040283203,137.9775390625,54974000,,,20.0,2885.0,2885.0,2777.999878,2784.020081
GOOGL,2022-02-08,139.02650451660156,140.0,137.01400756835938,139.3990020751953,138.17376708984375,54284000,,,20.0,2780.53009,2800.0,2740.280151,2787.980042
GOOGL,2022-02-09,140.9635009765625,142.52450561523438,140.18699645996094,141.5919952392578,140.3474884033203,40144000,,,20.0,2819.27002,2850.490112,2803.739929,2831.839905
GOOGL,2022-02-10,139.70350646972656,141.4844970703125,137.95700073242188,138.6199951171875,137.40159606933594,39330000,,,20.0,2794.070129,2829.689941,2759.140015,2772.399902
GOOGL,2022-02-11,138.60000610351562,139.156494140625,133.39999389648438,134.28250122070312,133.1022491455078,39958000,,,20.0,2772.000122,2783.129883,2667.999878,2685.650024
GOOGL,2022-02-14,133.25650024414062,136.3000030517578,133.25650024414062,135.5260009765625,134.33485412597656,34302000,,,20.0,2665.130005,2726.000061,2665.130005,2710.52002
GOOGL,2022-02-15,137.57049560546875,138.10850524902344,135.82150268554688,136.60850524902344,135.4078369140625,26680000,,,20.0,2751.409912,2762.170105,2716.430054,2732.170105
GOOGL,2022-02-16,136.64649963378906,138.08599853515625,134.9239959716797,137.73800659179688,136.52740478515625,25022000,,,20.0,2732.929993,2761.719971,2698.479919,2754.760132
GOOGL,2022-02-17,136.2429962158203,137.11349487304688,132.47850036621094,132.53900146484375,131.3740997314453,38950000,,,20.0,2724.859924,2742.269897,2649.570007,2650.780029
GOOGL,2022-02-18,133.4669952392578,134.07000732421875,130.19650268554688,130.4029998779297,129.25685119628906,45620000,,,20.0,2669.339905,2681.400146,2603.930054,2608.059998
GOOGL,2022-02-22,129.83799743652344,132.1804962158203,128.22349548339844,129.81350708007812,128.6725311279297,44990000,,,20.0,2596.759949,2643.609924,2564.46991,2596.270142
GOOGL,2022-02-23,131.64849853515625,132.05099487304688,127.52749633789062,127.58799743652344,126.46659088134766,32786000,,,20.0,2632.969971,2641.019897,2550.549927,2551.759949
GOOGL,2022-02-24,124.95349884033203,133.0,124.95349884033203,132.6909942626953,131.5247344970703,54456000,,,20.0,2499.069977,2660.0,2499.069977,2653.819885
GOOGL,2022-02-25,133.552001953125,135.27149963378906,131.75149536132812,134.45950317382812,133.27769470214844,36406000,,,20.0,2671.040039,2705.429993,2635.029907,2689.190063
GOOGL,2022-02-28,133.0500030517578,135.75149536132812,132.59249877929688,135.0570068359375,133.86996459960938,38864000,,,20.0,2661.000061,2715.029907,2651.849976,2701.140137
GOOGL,2022-03-01,134.8784942626953,136.2554931640625,133.218505859375,134.06149291992188,132.88319396972656,26496000,,,20.0,2697.569885,2725.109863,2664.370117,2681.229858
GOOGL,2022-03-02,134.6280059814453,135.2624969482422,133.07150268554688,134.57150268554688,133.3887176513672,23520000,,,20.0,2692.56012,2705.249939,2661.430054,2691.430054
GOOGL,2022-03-03,136.00999450683594,136.4394989013672,133.02549743652344,133.89950561523438,132.72262573242188,24604000,,,20.0,2720.19989,2728.789978,2660.509949,2677.990112
GOOGL,2022-03-04,132.92750549316406,133.85150146484375,130.33749389648438,131.906494140625,130.74713134765625,30430000,,,20.0,2658.55011,2677.030029,2606.749878,2638.129883
GOOGL,2022-03-07,131.48800659179688,131.73500061035156,126.29499816894531,126.37850189208984,125.26773071289062,45112000,,,20.0,2629.760132,2634.700012,2525.899963,2527.570038
GOOGL,2022-03-08,126.25,131.25,125.67449951171875,127.10449981689453,125.98735046386719,40428000,,,20.0,2525.0,2625.0,2513.48999,2542.089996
GOOGL,2022-03-09,131.25,133.73550415039062,129.90049743652344,133.4199981689453,132.24729919433594,37026000,,,20.0,2625.0,2674.710083,2598.009949,2668.399963
GOOGL,2022-03-10,131.26600646972656,133.27200317382812,130.91250610351562,132.42950439453125,131.26553344726562,27102000,,,20.0,2625.320129,2665.440063,2618.250122,2648.590088
GOOGL,2022-03-11,133.48849487304688,133.79550170898438,129.63150024414062,129.87049865722656,128.72903442382812,31526000,,,20.0,2669.769897,2675.910034,2592.630005,2597.409973
GOOGL,2022-03-14,130.25,130.40899658203125,125.2750015258789,125.95099639892578,124.84396362304688,38812000,,,20.0,2605.0,2608.179932,2505.500031,2519.019928
GOOGL,2022-03-15,126.97599792480469,129.85450744628906,125.72049713134766,129.197998046875,128.06243896484375,30920000,,,20.0,2539.519958,2597.090149,2514.409943,2583.959961
GOOGL,2022-03-16,130.73300170898438,133.33299255371094,128.7344970703125,133.28050231933594,132.10906982421875,35576000,,,20.0,2614.660034,2666.659851,2574.689941,2665.610046
GOOGL,2022-03-17,133.1490020751953,134.08050537109375,132.18499755859375,133.83900451660156,132.6626739501953,28264000,,,20.0,2662.980042,2681.610107,2643.699951,2676.78009
GOOGL,2022-03-18,133.42449951171875,136.24400329589844,132.2584991455078,136.12550354003906,134.9290771484375,44566000,,,20.0,2668.48999,2724.880066,2645.169983,2722.510071
GOOGL,2022-03-21,136.1634979248047,137.0500030517578,134.09249877929688,136.10150146484375,134.9052734375,26832000,,,20.0,2723.269958,2741.000061,2681.849976,2722.030029
GOOGL,2022-03-22,136.10150146484375,141.0500030517578,136.10150146484375,139.8679962158203,138.63865661621094,35496000,,,20.0,2722.030029,2821.000061,2722.030029,2797.359924
GOOGL,2022-03-23,138.70249938964844,139.5885009765625,137.8350067138672,138.27549743652344,137.0601348876953,25154000,,,20.0,2774.049988,2791.77002,2756.700134,2765.509949
GOOGL,2022-03-24,139.1999969482422,141.61900329589844,137.75050354003906,141.57200622558594,140.3276824951172,26396000,,,20.0,2783.999939,2832.380066,2755.010071,2831.440125
GOOGL,2022-03-25,141.91600036621094,142.03500366210938,139.7375030517578,141.67300415039062,140.4278106689453,24126000,,,20.0,2838.320007,2840.700073,2794.750061,2833.460083
GOOGL,2022-03-28,140.90049743652344,142.00250244140625,139.81149291992188,141.45550537109375,140.2122039794922,35050000,,,20.0,2818.009949,2840.050049,2796.229858,2829.110107
GOOGL,2022-03-29,142.6475067138672,143.7935028076172,142.0384979248047,142.5054931640625,141.2529754638672,34318000,,,20.0,2852.950134,2875.870056,2840.769958,2850.109863
GOOGL,2022-03-30,142.4600067138672,142.7205047607422,141.60000610351562,141.93850708007812,140.69097900390625,19884000,,,20.0,2849.200134,2854.410095,2832.000122,2838.770142
GOOGL,2022-03-31,142.05299377441406,142.10800170898438,139.02450561523438,139.0675048828125,137.84519958496094,37524000,,,20.0,2841.059875,2842.160034,2780.490112,2781.350098
GOOGL,2022-04-01,139.5,140.4709930419922,138.3074951171875,140.15049743652344,138.91867065429688,25942000,,,20.0,2790.0,2809.419861,2766.149902,2803.009949
GOOGL,2022-04-04,140.35850524902344,143.71200561523438,140.3105010986328,142.97149658203125,141.71490478515625,25942000,,,20.0,2807.170105,2874.240112,2806.210022,2859.429932
GOOGL,2022-04-05,142.86900329589844,142.99049377441406,140.38250732421875,140.59100341796875,139.35531616210938,21418000,,,20.0,2857.380066,2859.809875,2807.650146,2811.820068
GOOGL,2022-04-06,138.75,139.36050415039062,135.51699829101562,136.54800415039062,135.34783935546875,32468000,,,20.0,2775.0,2787.210083,2710.339966,2730.960083
GOOGL,2022-04-07,136.00999450683594,137.1645050048828,134.2274932861328,135.8885040283203,134.6941375732422,26234000,,,20.0,2720.19989,2743.2901,2684.549866,2717.770081
GOOGL,2022-04-08,135.58349609375,135.6699981689453,132.9654998779297,133.28750610351562,132.11599731445312,25142000,,,20.0,2711.669922,2713.399963,2659.309998,2665.750122
GOOGL,2022-04-11,131.82350158691406,132.09249877929688,128.6685028076172,128.82350158691406,127.69123840332031,36884000,,,20.0,2636.470032,2641.849976,2573.370056,2576.470032
GOOGL,2022-04-12,131.60000610351562,131.60000610351562,126.78900146484375,127.7145004272461,126.59198760986328,32710000,,,20.0,2632.000122,2632.000122,2535.780029,2554.290009
GOOGL,2022-04-13,128.0,130.33399963378906,127.74099731445312,129.8939971923828,128.7523193359375,27928000,,,20.0,2560.0,2606.679993,2554.819946,2597.879944
GOOGL,2022-04-14,130.47950744628906,130.47950744628906,126.60099792480469,126.7300033569336,125.61613464355469,31598000,,,20.0,2609.590149,2609.590149,2532.019958,2534.600067
GOOGL,2022-04-18,127.0,128.21249389648438,126.18199920654297,127.67649841308594,126.55430603027344,20808000,,,20.0,2540.0,2564.249878,2523.639984,2553.529968
GOOGL,2022-04-19,127.69149780273438,130.33299255371094,126.99949645996094,130.00900268554688,128.86630249023438,26490000,,,20.0,2553.829956,2606.659851,2539.989929,2600.180054
GOOGL,2022-04-20,130.89199829101562,131.3990020751953,127.5,128.0399932861328,126.91461944580078,31696000,,,20.0,2617.839966,2627.980042,2550.0,2560.799866
GOOGL,2022-04-21,129.25,130.09849548339844,124.52649688720703,124.81449890136719,123.71746063232422,36446000,,,20.0,2585.0,2601.96991,2490.529938,2496.289978
GOOGL,2022-04-22,125.0,125.4020004272461,118.92500305175781,119.635498046875,118.58397674560547,56884000,,,20.0,2500.0,2508.040009,2378.500061,2392.709961
GOOGL,2022-04-25,119.10099792480469,123.27749633789062,118.51100158691406,123.0739974975586,121.99226379394531,46128000,,,20.0,2382.019958,2465.549927,2370.220032,2461.47995
GOOGL,2022-04-26,122.29450225830078,122.51000213623047,118.51100158691406,118.6500015258789,117.60713958740234,73054000,,,20.0,2445.890045,2450.200043,2370.220032,2373.000031
GOOGL,2022-04-27,114.46949768066406,117.24199676513672,112.73650360107422,114.29450225830078,113.28994750976562,91820000,,,20.0,2289.389954,2344.839935,2254.730072,2285.890045
GOOGL,2022-04-28,116.41500091552734,119.64949798583984,114.11499786376953,118.52249908447266,117.48077392578125,48884000,,,20.0,2328.300018,2392.98996,2282.299957,2370.449982
GOOGL,2022-04-29,116.7344970703125,117.91999816894531,113.81449890136719,114.1094970703125,113.10655975341797,42676000,,,20.0,2334.689941,2358.399963,2276.289978,2282.189941
GOOGL,2022-05-02,113.40499877929688,116.74549865722656,112.5999984741211,116.58300018310547,115.5583267211914,35534000,,,20.0,2268.099976,2334.909973,2251.999969,2331.660004
GOOGL,2022-05-03,116.43049621582031,118.44200134277344,116.03450012207031,117.33399963378906,116.30271911621094,24968000,,,20.0,2328.609924,2368.840027,2320.690002,2346.679993
GOOGL,2022-05-04,117.03150177001953,122.85449981689453,115.11599731445312,122.26100158691406,121.1864013671875,49916000,,,20.0,2340.630035,2457.089996,2302.319946,2445.220032
GOOGL,2022-05-05,120.2040023803711,121.03900146484375,115.00550079345703,116.50550079345703,115.48150634765625,45840000,,,20.0,2404.080048,2420.780029,2300.110016,2330.110016
GOOGL,2022-05-06,115.18450164794922,117.57150268554688,114.0155029296875,115.74649810791016,114.72917938232422,39710000,,,20.0,2303.690033,2351.430054,2280.310059,2314.929962
GOOGL,2022-05-09,113.25,115.0770034790039,112.00050354003906,112.51100158691406,111.5221176147461,40802000,,,20.0,2265.0,2301.54007,2240.010071,2250.220032
GOOGL,2022-05-10,115.50749969482422,116.25,112.90049743652344,114.3949966430664,113.3895492553711,39900000,,,20.0,2310.149994,2325.0,2258.009949,2287.899933
GOOGL,2022-05-11,113.23650360107422,116.364501953125,113.23650360107422,113.60250091552734,112.60400390625,37534000,,,20.0,2264.730072,2327.290039,2264.730072,2272.050018
GOOGL,2022-05-12,111.37750244140625,114.29499816894531,109.82450103759766,112.84400177001953,111.85218048095703,53836000,,,20.0,2227.550049,2285.899963,2196.490021,2256.880035
GOOGL,2022-05-13,114.53299713134766,117.875,113.6050033569336,116.05049896240234,115.0304946899414,35038000,,,20.0,2290.659943,2357.5,2272.100067,2321.009979
GOOGL,2022-05-16,114.95549774169922,116.16999816894531,113.8895034790039,114.44499969482422,113.43910217285156,25990000,,,20.0,2299.109955,2323.399963,2277.79007,2288.899994
GOOGL,2022-05-17,116.84049987792969,116.9000015258789,114.87000274658203,116.4729995727539,115.44929504394531,23054000,,,20.0,2336.809998,2338.000031,2297.400055,2329.459991
GOOGL,2022-05-18,115.0,115.4000015258789,111.55549621582031,111.89949798583984,110.91600036621094,35126000,,,20.0,2300.0,2308.000031,2231.109924,2237.98996
GOOGL,2022-05-19,111.43150329589844,113.01000213623047,110.0,110.38400268554688,109.41380310058594,34144000,,,20.0,2228.630066,2260.200043,2200.0,2207.680054
GOOGL,2022-05-20,111.95099639892578,112.18350219726562,105.79650115966797,108.90799713134766,107.9507827758789,48962000,,,20.0,2239.019928,2243.670044,2115.930023,2178.159943
GOOGL,2022-05-23,109.5875015258789,112.14749908447266,108.74099731445312,111.48799896240234,110.50810241699219,37184000,,,20.0,2191.750031,2242.949982,2174.819946,2229.759979
GOOGL,2022-05-24,105.77200317382812,106.45850372314453,101.8844985961914,105.97000122070312,105.03860473632812,76780000,,,20.0,2115.440063,2129.170074,2037.689972,2119.400024
GOOGL,2022-05-25,104.9854965209961,106.5,103.85649871826172,105.80500030517578,104.87504577636719,40258000,,,20.0,2099.70993,2130.0,2077.129974,2116.100006
GOOGL,2022-05-26,105.677001953125,108.64949798583984,105.2249984741211,107.7925033569336,106.84507751464844,37948000,,,20.0,2113.540039,2172.98996,2104.499969,2155.850067
GOOGL,2022-05-27,109.48300170898438,112.31800079345703,109.13849639892578,112.31649780273438,111.32930755615234,37914000,,,20.0,2189.660034,2246.360016,2182.769928,2246.329956
GOOGL,2022-05-31,112.74649810791016,115.73500061035156,112.07849884033203,113.76200103759766,112.76212310791016,50012000,,,20.0,2254.929962,2314.700012,2241.569977,2275.240021
GOOGL,2022-06-01,114.8550033569336,117.10150146484375,113.25,113.89199829101562,112.8909683227539,36606000,,,20.0,2297.100067,2342.030029,2265.0,2277.839966
GOOGL,2022-06-02,114.0,117.89949798583984,112.94650268554688,117.62249755859375,116.58867645263672,37992000,,,20.0,2280.0,2357.98996,2258.930054,2352.449951
GOOGL,2022-06-03,116.0625,116.32150268554688,113.51850128173828,114.54100036621094,113.5342788696289,26136000,,,20.0,2321.25,2326.430054,2270.370026,2290.820007
GOOGL,2022-06-06,116.70449829101562,119.34700012207031,116.16400146484375,116.82050323486328,115.79373168945312,33542000,,,20.0,2334.089966,2386.940002,2323.280029,2336.410065
GOOGL,2022-06-07,115.48049926757812,117.69100189208984,115.052001953125,117.14949798583984,116.11982727050781,31590000,,,20.0,2309.609985,2353.820038,2301.040039,2342.98996
GOOGL,2022-06-08,116.7614974975586,118.57050323486328,116.5999984741211,117.19400024414062,116.16395568847656,26108000,,,20.0,2335.22995,2371.410065,2331.999969,2343.880005
GOOGL,2022-06-09,116.32749938964844,118.29900360107422,114.7760009765625,114.83550262451172,113.82618713378906,25798000,,,20.0,2326.549988,2365.980072,2295.52002,2296.710052
GOOGL,2022-06-10,112.44499969482422,113.27899932861328,110.36599731445312,111.1614990234375,110.18448638916016,41452000,,,20.0,2248.899994,2265.579987,2207.319946,2223.22998
GOOGL,2022-06-13,106.7864990234375,108.79149627685547,106.11900329589844,106.39250183105469,105.45738220214844,47252000,,,20.0,2135.72998,2175.829926,2122.380066,2127.850037
GOOGL,2022-06-14,106.53500366210938,107.92449951171875,105.80000305175781,106.71549987792969,105.77754974365234,33706000,,,20.0,2130.700073,2158.48999,2116.000061,2134.309998
GOOGL,2022-06-15,108.54499816894531,111.42350006103516,107.66950225830078,109.7645034790039,108.79975128173828,39698000,,,20.0,2170.899963,2228.470001,2153.390045,2195.29007
GOOGL,2022-06-16,107.22100067138672,108.64849853515625,105.13800048828125,106.03350067138672,105.10154724121094,51684000,,,20.0,2144.420013,2172.969971,2102.76001,2120.670013
GOOGL,2022-06-17,106.03350067138672,108.69950103759766,105.0459976196289,107.14350128173828,106.20178985595703,51376000,,,20.0,2120.670013,2173.990021,2100.919952,2142.870026
GOOGL,2022-06-21,108.92949676513672,112.489501953125,108.5999984741211,111.54399871826172,110.5635986328125,47416000,,,20.0,2178.589935,2249.790039,2171.999969,2230.879974
GOOGL,2022-06-22,110.55650329589844,113.34649658203125,110.38249969482422,111.48750305175781,110.50761413574219,30774000,,,20.0,2211.130066,2266.929932,2207.649994,2229.750061
GOOGL,2022-06-23,112.23149871826172,112.74250030517578,110.50050354003906,112.24199676513672,111.25547790527344,28362000,,,20.0,2244.629974,2254.850006,2210.010071,2244.839935
GOOGL,2022-06-24,112.99500274658203,118.0790023803711,112.95249938964844,117.9749984741211,116.93807983398438,41164000,,,20.0,2259.900055,2361.580048,2259.049988,2359.499969
GOOGL,2022-06-27,118.27300262451172,118.57949829101562,115.17949676513672,115.83350372314453,114.81541442871094,36420000,,,20.0,2365.460052,2371.589966,2303.589935,2316.670074
GOOGL,2022-06-28,115.80249786376953,117.30950164794922,111.8479995727539,112.00749969482422,111.02304077148438,35792000,,,20.0,2316.049957,2346.190033,2236.959991,2240.149994
GOOGL,2022-06-29,111.552001953125,113.1604995727539,110.87249755859375,111.70149993896484,110.7197265625,24716000,,,20.0,2231.040039,2263.209991,2217.449951,2234.029999
GOOGL,2022-06-30,110.0,110.88800048828125,106.75,108.96299743652344,108.00527954101562,43170000,,,20.0,2200.0,2217.76001,2135.0,2179.259949
GOOGL,2022-07-01,107.93299865722656,109.25,106.73049926757812,108.73750305175781,107.78177642822266,35476000,,,20.0,2158.659973,2185.0,2134.609985,2174.750061
GOOGL,2022-07-05,107.10050201416016,113.37699890136719,105.73149871826172,113.26300048828125,112.26750183105469,39342000,,,20.0,2142.01004,2267.539978,2114.629974,2265.26001
GOOGL,2022-07-06,113.302001953125,115.5895004272461,111.47599792480469,114.5719985961914,113.56497955322266,37432000,,,20.0,2266.040039,2311.790009,2229.519958,2291.439972
GOOGL,2022-07-07,115.08000183105469,119.18949890136719,114.83350372314453,118.78299713134766,117.73897552490234,40936000,,,20.0,2301.600037,2383.789978,2296.670074,2375.659943
GOOGL,2022-07-08,117.25,119.68499755859375,116.90149688720703,119.35350036621094,118.30445861816406,38238000,,,20.0,2345.0,2393.699951,2338.029938,2387.070007
GOOGL,2022-07-11,117.99800109863281,117.99800109863281,115.33049774169922,115.67649841308594,114.65978240966797,31196000,,,20.0,2359.960022,2359.960022,2306.609955,2313.529968
GOOGL,2022-07-12,116.21499633789062,116.9739990234375,113.69000244140625,114.02050018310547,113.01834869384766,29960000,,,20.0,2324.299927,2339.47998,2273.800049,2280.410004
GOOGL,2022-07-13,111.70099639892578,114.19599914550781,111.20149993896484,111.35350036621094,110.37478637695312,43722000,,,20.0,2234.019928,2283.919983,2224.029999,2227.070007
GOOGL,2022-07-14,110.21050262451172,111.09300231933594,108.37300109863281,110.36750030517578,109.39744567871094,37004000,,,20.0,2204.210052,2221.860046,2167.460022,2207.350006
GOOGL,2022-07-15,112.00050354003906,113.1405029296875,110.9000015258789,111.77749633789062,110.79505157470703,46770000,,,20.0,2240.010071,2262.810059,2218.000031,2235.549927
GOOGL,2022-07-18,112.63999938964844,113.68000030517578,108.37000274658203,109.02999877929688,108.07169342041016,43164600,,20:1,1.0,112.639999,113.68,108.370003,109.029999
GOOGL,2022-07-19,110.8499984741211,114.0199966430664,109.55999755859375,113.80999755859375,112.80967712402344,36530900,,,1.0,110.849998,114.019997,109.559998,113.809998
GOOGL,2022-07-20,113.16999816894531,115.4000015258789,112.4800033569336,113.9000015258789,112.8989028930664,35600400,,,1.0,113.169998,115.400002,112.480003,113.900002
